codigo;uf;ex;nacionalfe;importados;estadual;municipal
07114000;SP;;4.20;6.29;18.00;0.00
07114000;SP;01;4.20;6.29;18.00;0.00
07115100;SP;;4.20;6.29;18.00;0.00
07115100;SP;01;4.20;6.29;18.00;0.00
07115900;SP;;4.25;6.34;18.00;0.00
07115900;SP;01;4.20;6.29;18.00;0.00
07119000;SP;;4.20;6.29;18.00;0.00
07119000;SP;01;4.20;6.29;18.00;0.00
07122000;SP;;4.20;6.29;18.00;0.00
07123100;SP;;4.20;6.29;18.00;0.00
07123200;SP;;4.20;6.29;18.00;0.00
07123300;SP;;4.20;6.29;18.00;0.00
07123900;SP;;4.20;6.29;18.00;0.00
07129010;SP;;4.20;6.29;7.00;0.00
07129090;SP;;4.20;6.29;7.00;0.00
07129090;SP;01;4.20;6.29;7.00;0.00
07131010;SP;;4.20;6.20;18.00;0.00
07131090;SP;;4.20;6.29;18.00;0.00
07132010;SP;;4.20;6.20;18.00;0.00
07132090;SP;;4.20;6.29;18.00;0.00
07133110;SP;;4.20;6.20;0.00;0.00
07133190;SP;;4.20;6.29;0.00;0.00
07133210;SP;;4.20;6.20;0.00;0.00
07133290;SP;;4.20;6.29;0.00;0.00
07133311;SP;;4.20;6.20;0.00;0.00
07133319;SP;;4.20;6.20;0.00;0.00
07133321;SP;;4.20;6.20;0.00;0.00
07133329;SP;;4.20;6.29;0.00;0.00
07133391;SP;;4.20;6.20;0.00;0.00
07133399;SP;;4.20;6.20;0.00;0.00
07133410;SP;;4.20;6.20;0.00;0.00
07133490;SP;;4.20;6.29;0.00;0.00
07133510;SP;;4.20;6.20;0.00;0.00
07133590;SP;;4.20;6.29;0.00;0.00
07133910;SP;;4.20;6.20;0.00;0.00
07133990;SP;;4.20;6.29;0.00;0.00
07134010;SP;;4.20;6.20;18.00;0.00
07134090;SP;;4.20;6.29;18.00;0.00
07135010;SP;;4.20;6.20;18.00;0.00
07135090;SP;;4.20;6.29;18.00;0.00
07136010;SP;;4.20;6.20;0.00;0.00
07136090;SP;;4.20;6.29;0.00;0.00
07139010;SP;;4.20;6.20;18.00;0.00
07139090;SP;;4.20;6.29;18.00;0.00
07141000;SP;;4.20;6.29;7.00;0.00
07142000;SP;;4.20;6.29;7.00;0.00
07143000;SP;;4.20;6.29;7.00;0.00
07144000;SP;;4.20;6.29;7.00;0.00
07145000;SP;;4.20;6.29;7.00;0.00
07149000;SP;;4.20;6.29;7.00;0.00
08011100;SP;;4.20;6.56;18.00;0.00
08011100;SP;01;4.20;6.56;18.00;0.00
08011200;SP;;4.20;6.29;18.00;0.00
08011900;SP;;4.20;6.29;18.00;0.00
08012100;SP;;4.20;6.29;18.00;0.00
08012100;SP;01;4.20;6.29;18.00;0.00
08012200;SP;;4.20;6.29;18.00;0.00
08012200;SP;01;4.20;6.29;18.00;0.00
08013100;SP;;4.20;6.29;18.00;0.00
08013100;SP;01;4.20;6.29;18.00;0.00
08013200;SP;;4.20;6.29;18.00;0.00
08013200;SP;01;4.20;6.29;18.00;0.00
08021100;SP;;4.20;6.29;18.00;0.00
08021200;SP;;4.20;6.29;18.00;0.00
08022100;SP;;4.20;6.26;18.00;0.00
08022200;SP;;4.20;6.26;18.00;0.00
08023100;SP;;4.20;6.29;18.00;0.00
08023200;SP;;4.20;6.29;18.00;0.00
08024100;SP;;4.20;6.29;18.00;0.00
08024200;SP;;4.20;6.29;18.00;0.00
08025100;SP;;4.20;6.29;18.00;0.00
08025200;SP;;4.20;6.29;18.00;0.00
08026100;SP;;4.20;6.29;18.00;0.00
08026200;SP;;4.20;6.29;18.00;0.00
08027000;SP;;4.20;6.29;18.00;0.00
08028000;SP;;4.20;6.29;18.00;0.00
08029000;SP;;4.20;6.29;18.00;0.00
08031000;SP;;4.20;6.29;18.00;0.00
08039000;SP;;4.20;6.29;18.00;0.00
08039000;SP;01;4.20;6.29;18.00;0.00
08041010;SP;;4.20;6.29;18.00;0.00
08041020;SP;;4.20;6.29;18.00;0.00
08042010;SP;;4.20;6.29;18.00;0.00
08042020;SP;;4.20;6.29;18.00;0.00
08043000;SP;;4.20;6.29;18.00;0.00
08043000;SP;01;4.20;6.29;18.00;0.00
08044000;SP;;4.20;6.29;18.00;0.00
08044000;SP;01;4.20;6.29;18.00;0.00
08045010;SP;;4.20;6.29;18.00;0.00
08045010;SP;01;4.20;6.29;18.00;0.00
08045020;SP;;4.20;6.29;18.00;0.00
08045020;SP;01;4.20;6.29;18.00;0.00
08045030;SP;;4.20;6.29;18.00;0.00
08045030;SP;01;4.20;6.29;18.00;0.00
08051000;SP;;4.20;6.29;18.00;0.00
08051000;SP;01;4.20;6.29;18.00;0.00
08052000;SP;;4.20;6.29;18.00;0.00
08052000;SP;01;4.20;6.29;18.00;0.00
08054000;SP;;4.20;6.29;18.00;0.00
08054000;SP;01;4.20;6.29;18.00;0.00
08055000;SP;;4.20;6.29;18.00;0.00
08055000;SP;01;4.20;6.29;18.00;0.00
08059000;SP;;4.20;6.29;18.00;0.00
08059000;SP;01;4.20;6.29;18.00;0.00
08061000;SP;;4.20;6.29;18.00;0.00
08062000;SP;;4.20;6.29;18.00;0.00
08071100;SP;;4.20;6.29;18.00;0.00
08071900;SP;;4.20;6.29;18.00;0.00
08072000;SP;;4.20;6.29;18.00;0.00
08081000;SP;;4.20;6.29;7.00;0.00
08083000;SP;;4.20;6.29;7.00;0.00
08084000;SP;;4.20;6.29;18.00;0.00
08091000;SP;;4.20;6.29;18.00;0.00
08092100;SP;;4.20;6.29;18.00;0.00
08092900;SP;;4.20;6.29;18.00;0.00
08093010;SP;;4.20;6.29;18.00;0.00
08093020;SP;;4.20;6.29;18.00;0.00
08094000;SP;;4.20;6.29;18.00;0.00
08101000;SP;;4.20;6.29;18.00;0.00
08102000;SP;;4.20;6.29;18.00;0.00
08103000;SP;;4.20;6.29;18.00;0.00
08104000;SP;;4.20;6.29;18.00;0.00
08105000;SP;;4.20;6.29;18.00;0.00
08106000;SP;;4.20;6.29;18.00;0.00
08107000;SP;;4.20;6.29;18.00;0.00
08109000;SP;;4.20;6.29;18.00;0.00
08111000;SP;;4.20;7.45;18.00;0.00
08111000;SP;01;4.20;7.45;18.00;0.00
08112000;SP;;4.20;7.45;18.00;0.00
08112000;SP;01;4.20;7.45;18.00;0.00
08119000;SP;;4.20;7.45;18.00;0.00
08119000;SP;01;4.20;7.45;18.00;0.00
08121000;SP;;4.20;6.29;18.00;0.00
08129000;SP;;4.20;6.29;18.00;0.00
08131000;SP;;4.20;6.29;18.00;0.00
08132010;SP;;4.20;6.29;18.00;0.00
08132020;SP;;4.20;6.29;18.00;0.00
08133000;SP;;4.20;6.29;0.00;0.00
08134010;SP;;4.20;6.29;0.00;0.00
08134090;SP;;4.20;6.29;18.00;0.00
08135000;SP;;4.20;6.29;18.00;0.00
08140000;SP;;4.20;6.29;18.00;0.00
09011110;SP;;4.20;13.44;18.00;0.00
09011190;SP;;4.20;13.44;18.00;0.00
09011190;SP;01;4.20;13.44;18.00;0.00
09011200;SP;;4.20;13.44;18.00;0.00
09012100;SP;;4.20;13.44;7.00;0.00
09012200;SP;;4.20;13.44;7.00;0.00
09019000;SP;;4.20;13.44;18.00;0.00
09019000;SP;01;4.20;13.44;18.00;0.00
09021000;SP;;13.45;17.71;18.00;0.00
09022000;SP;;13.45;17.71;18.00;0.00
09023000;SP;;13.45;17.71;18.00;0.00
09024000;SP;;13.45;17.71;18.00;0.00
09030010;SP;;13.45;19.00;18.00;0.00
09030010;SP;01;13.45;19.00;18.00;0.00
09030090;SP;;13.45;19.00;18.00;0.00
09030090;SP;01;13.45;19.00;18.00;0.00
09041100;SP;;13.45;15.54;18.00;0.00
09041200;SP;;13.45;15.54;18.00;0.00
09042100;SP;;13.45;15.54;18.00;0.00
09042200;SP;;13.45;15.54;18.00;0.00
09051000;SP;;13.45;15.54;18.00;0.00
09052000;SP;;13.45;15.54;18.00;0.00
09061100;SP;;13.45;15.54;18.00;0.00
09061900;SP;;13.45;15.54;18.00;0.00
09062000;SP;;13.45;15.54;18.00;0.00
09071000;SP;;13.45;15.54;18.00;0.00
09072000;SP;;13.45;15.54;18.00;0.00
09081100;SP;;13.45;15.54;18.00;0.00
09081200;SP;;13.45;15.54;18.00;0.00
09082100;SP;;13.45;15.54;18.00;0.00
09082200;SP;;13.45;15.54;18.00;0.00
09083100;SP;;13.45;15.54;18.00;0.00
09083200;SP;;13.45;15.54;18.00;0.00
09092100;SP;;4.20;6.29;18.00;0.00
09092200;SP;;4.20;6.29;18.00;0.00
09093100;SP;;4.20;6.29;18.00;0.00
09093200;SP;;4.20;6.29;18.00;0.00
09096110;SP;;4.20;6.29;18.00;0.00
09096120;SP;;4.20;6.29;18.00;0.00
09096190;SP;;4.20;6.29;18.00;0.00
09096210;SP;;4.20;6.29;18.00;0.00
09096220;SP;;4.20;6.29;18.00;0.00
09096290;SP;;4.20;6.29;18.00;0.00
09101100;SP;;13.45;15.54;18.00;0.00
09101200;SP;;13.45;15.54;18.00;0.00
09102000;SP;;13.45;15.54;18.00;0.00
09103000;SP;;13.45;15.54;18.00;0.00
09109100;SP;;13.45;15.54;18.00;0.00
09109900;SP;;13.45;15.54;18.00;0.00
10011100;SP;;4.20;6.20;7.00;0.00
10011900;SP;;4.20;6.29;7.00;0.00
10019100;SP;;4.20;6.20;18.00;0.00
10019900;SP;;4.20;6.29;18.00;0.00
10021000;SP;;4.20;6.20;18.00;0.00
10029000;SP;;4.20;6.28;18.00;0.00
10031000;SP;;4.20;6.20;18.00;0.00
10039010;SP;;4.20;6.29;18.00;0.00
10039080;SP;;4.20;6.29;18.00;0.00
10039090;SP;;4.20;6.29;18.00;0.00
10041000;SP;;4.20;6.20;18.00;0.00
10049000;SP;;4.20;6.28;18.00;0.00
10051000;SP;;4.20;6.20;18.00;0.00
10059010;SP;;4.20;6.20;18.00;0.00
10059090;SP;;4.20;6.28;18.00;0.00
10061010;SP;;4.20;6.20;0.00;0.00
10061091;SP;;4.20;6.29;0.00;0.00
10061092;SP;;4.20;6.29;0.00;0.00
10062010;SP;;4.20;6.29;0.00;0.00
10062020;SP;;4.20;6.29;0.00;0.00
10063011;SP;;4.20;6.31;0.00;0.00
10063019;SP;;4.20;6.29;0.00;0.00
10063021;SP;;4.20;6.31;0.00;0.00
10063029;SP;;4.20;6.29;0.00;0.00
10064000;SP;;4.20;6.29;0.00;0.00
10071000;SP;;4.20;6.20;18.00;0.00
10079000;SP;;4.20;6.28;18.00;0.00
10081010;SP;;4.20;6.20;18.00;0.00
10081090;SP;;4.20;6.28;18.00;0.00
10082110;SP;;4.20;6.20;18.00;0.00
10082190;SP;;4.20;6.20;18.00;0.00
10082910;SP;;4.20;6.28;18.00;0.00
10082990;SP;;4.20;6.28;18.00;0.00
10083010;SP;;4.20;6.20;18.00;0.00
10083090;SP;;4.20;6.28;18.00;0.00
10084010;SP;;4.20;6.20;18.00;0.00
10084090;SP;;4.20;6.28;18.00;0.00
10085010;SP;;4.20;6.20;18.00;0.00
10085090;SP;;4.20;6.28;18.00;0.00
10086010;SP;;4.20;6.20;18.00;0.00
10086090;SP;;4.20;6.28;18.00;0.00
10089010;SP;;4.20;6.20;18.00;0.00
10089090;SP;;4.20;6.28;18.00;0.00
11010010;SP;;4.20;6.31;7.00;0.00
11010020;SP;;13.45;15.56;7.00;0.00
11022000;SP;;4.20;6.29;7.00;0.00
11029000;SP;;13.45;15.54;18.00;0.00
11031100;SP;;13.45;15.54;18.00;0.00
11031300;SP;;4.20;6.29;18.00;0.00
11031900;SP;;13.45;15.54;18.00;0.00
11032000;SP;;13.45;15.54;18.00;0.00
11041200;SP;;13.45;15.54;18.00;0.00
11041900;SP;;4.20;6.29;18.00;0.00
11042200;SP;;13.45;15.54;18.00;0.00
11042300;SP;;13.45;15.54;18.00;0.00
11042900;SP;;13.45;15.54;18.00;0.00
11043000;SP;;13.45;15.54;18.00;0.00
11051000;SP;;13.45;15.56;18.00;0.00
11052000;SP;;13.45;15.56;18.00;0.00
11061000;SP;;13.45;15.54;18.00;0.00
11062000;SP;;4.20;6.29;7.00;0.00
11063000;SP;;13.45;15.54;18.00;0.00
11071010;SP;;13.50;15.63;18.00;0.00
11071020;SP;;13.50;15.63;18.00;0.00
11072010;SP;;13.50;15.63;18.00;0.00
11072020;SP;;13.50;15.63;18.00;0.00
11081100;SP;;13.45;15.54;18.00;0.00
11081200;SP;;13.45;15.54;7.00;0.00
11081300;SP;;13.45;15.54;18.00;0.00
11081400;SP;;13.45;15.54;18.00;0.00
11081900;SP;;13.45;15.54;18.00;0.00
11082000;SP;;13.45;15.54;18.00;0.00
11090000;SP;;13.45;15.54;18.00;0.00
12011000;SP;;4.20;6.20;18.00;0.00
12019000;SP;;4.20;6.28;18.00;0.00
12023000;SP;;13.45;15.45;18.00;0.00
12024100;SP;;13.45;18.21;18.00;0.00
12024200;SP;;13.45;18.84;18.00;0.00
12030000;SP;;13.45;15.53;18.00;0.00
12040010;SP;;4.20;6.20;18.00;0.00
12040090;SP;;4.20;6.28;18.00;0.00
12051010;SP;;4.20;6.20;18.00;0.00
12051090;SP;;4.20;6.28;18.00;0.00
12059010;SP;;4.20;6.20;18.00;0.00
12059090;SP;;4.20;6.28;18.00;0.00
12060010;SP;;4.20;6.20;18.00;0.00
12060090;SP;;4.20;6.28;18.00;0.00
12071010;SP;;4.20;6.20;18.00;0.00
12071090;SP;;4.20;6.28;18.00;0.00
12072100;SP;;4.20;6.20;18.00;0.00
12072900;SP;;4.20;6.28;18.00;0.00
12073010;SP;;4.20;6.20;18.00;0.00
12073090;SP;;4.20;6.28;18.00;0.00
12074010;SP;;4.20;6.20;18.00;0.00
12074090;SP;;4.20;6.28;18.00;0.00
12075010;SP;;4.20;6.20;18.00;0.00
12075090;SP;;4.20;6.28;18.00;0.00
12076010;SP;;4.20;6.20;18.00;0.00
12076090;SP;;4.20;6.28;18.00;0.00
12077010;SP;;4.20;6.20;18.00;0.00
12077090;SP;;4.20;6.28;18.00;0.00
12079110;SP;;4.20;6.20;18.00;0.00
12079190;SP;;4.20;6.28;18.00;0.00
12079910;SP;;4.20;6.20;18.00;0.00
12079990;SP;;4.20;6.28;18.00;0.00
12081000;SP;;4.20;6.29;18.00;0.00
12089000;SP;;13.45;15.54;18.00;0.00
12091000;SP;;4.20;6.20;18.00;0.00
12092100;SP;;4.20;6.20;18.00;0.00
12092200;SP;;4.20;6.20;18.00;0.00
12092300;SP;;4.20;6.20;18.00;0.00
12092400;SP;;4.20;6.20;18.00;0.00
12092500;SP;;4.20;6.20;18.00;0.00
12092900;SP;;4.20;6.20;18.00;0.00
12093000;SP;;4.20;6.20;18.00;0.00
12099100;SP;;4.20;6.20;18.00;0.00
12099900;SP;;4.20;6.20;18.00;0.00
12101000;SP;;13.45;15.53;18.00;0.00
12102010;SP;;13.45;15.53;18.00;0.00
12102020;SP;;13.45;15.53;18.00;0.00
12112000;SP;;4.20;6.28;18.00;0.00
12112000;SP;01;4.20;6.28;18.00;0.00
12113000;SP;;4.20;6.28;18.00;0.00
12113000;SP;01;4.20;6.28;18.00;0.00
12114000;SP;;4.20;6.28;18.00;0.00
12114000;SP;01;4.20;6.28;18.00;0.00
12119010;SP;;4.20;6.28;18.00;0.00
12119010;SP;01;4.20;6.28;18.00;0.00
12119090;SP;;4.20;13.61;18.00;0.00
12119090;SP;01;4.20;13.61;18.00;0.00
12122100;SP;;4.20;6.26;18.00;0.00
12122100;SP;01;4.20;6.26;18.00;0.00
12122900;SP;;4.20;6.26;18.00;0.00
12122900;SP;01;4.20;6.26;18.00;0.00
12129100;SP;;4.20;6.28;18.00;0.00
12129200;SP;;4.20;6.28;18.00;0.00
12129200;SP;01;4.20;6.28;18.00;0.00
12129300;SP;;4.20;6.28;18.00;0.00
12129400;SP;;4.20;6.28;18.00;0.00
12129910;SP;;4.20;6.28;18.00;0.00
12129990;SP;;4.20;6.28;18.00;0.00
12130000;SP;;13.45;15.53;18.00;0.00
12141000;SP;;13.45;15.53;18.00;0.00
12149000;SP;;13.45;15.53;18.00;0.00
13012000;SP;;13.45;15.49;18.00;0.00
13019010;SP;;13.45;15.49;18.00;0.00
13019090;SP;;13.45;15.53;18.00;0.00
13021110;SP;;13.45;15.53;18.00;0.00
13021190;SP;;13.45;15.53;18.00;0.00
13021200;SP;;13.45;15.53;18.00;0.00
13021300;SP;;13.50;15.58;18.00;0.00
13021910;SP;;13.45;15.53;18.00;0.00
13021920;SP;;13.45;15.53;18.00;0.00
13021930;SP;;13.45;15.47;18.00;0.00
13021940;SP;;13.45;15.47;18.00;0.00
13021950;SP;;13.45;15.47;18.00;0.00
13021960;SP;;13.45;15.58;18.00;0.00
13021991;SP;;13.45;15.47;18.00;0.00
13021999;SP;;13.45;15.53;18.00;0.00
13022010;SP;;13.45;15.53;18.00;0.00
13022090;SP;;13.45;15.53;18.00;0.00
13023100;SP;;13.45;15.54;18.00;0.00
13023211;SP;;13.45;15.53;18.00;0.00
13023219;SP;;13.45;15.53;18.00;0.00
13023220;SP;;13.45;15.53;18.00;0.00
13023910;SP;;13.45;15.54;18.00;0.00
13023990;SP;;13.45;15.53;18.00;0.00
14011000;SP;;13.45;15.51;18.00;0.00
14012000;SP;;13.45;15.51;18.00;0.00
14019000;SP;;13.45;15.51;18.00;0.00
14042010;SP;;13.45;15.51;18.00;0.00
14042090;SP;;13.45;15.51;18.00;0.00
14049010;SP;;13.45;15.51;18.00;0.00
14049090;SP;;13.45;15.51;18.00;0.00
15011000;SP;;13.45;18.47;0.00;0.00
15012000;SP;;13.45;18.47;0.00;0.00
15019000;SP;;13.45;18.47;0.00;0.00
15021011;SP;;4.20;8.51;0.00;0.00
15021012;SP;;4.20;8.51;0.00;0.00
15021019;SP;;4.20;8.51;0.00;0.00
15021090;SP;;13.45;17.76;0.00;0.00
15029000;SP;;13.45;17.76;0.00;0.00
15030000;SP;;13.45;18.47;0.00;0.00
15041011;SP;;13.45;17.02;0.00;0.00
15041019;SP;;13.45;17.02;0.00;0.00
15041090;SP;;13.45;19.15;0.00;0.00
15042000;SP;;13.45;19.15;0.00;0.00
15043000;SP;;13.45;19.15;0.00;0.00
15050010;SP;;13.45;18.47;0.00;0.00
15050090;SP;;13.45;17.76;0.00;0.00
15060000;SP;;13.45;17.76;0.00;0.00
15071000;SP;;4.20;11.44;7.00;0.00
15079011;SP;;4.20;15.49;7.00;0.00
15079019;SP;;4.20;12.38;7.00;0.00
15079090;SP;;4.20;11.44;7.00;0.00
15081000;SP;;4.20;11.44;7.00;0.00
15089000;SP;;4.20;12.38;7.00;0.00
15091000;SP;;4.20;12.87;7.00;0.00
15099010;SP;;4.20;12.87;7.00;0.00
15099090;SP;;4.20;12.87;7.00;0.00
15100000;SP;;4.20;11.31;7.00;0.00
15111000;SP;;4.20;11.44;7.00;0.00
15119000;SP;;4.20;15.81;7.00;0.00
15121110;SP;;4.20;11.44;7.00;0.00
15121120;SP;;4.20;11.44;7.00;0.00
15121911;SP;;4.20;15.30;7.00;0.00
15121919;SP;;4.20;12.38;7.00;0.00
15121920;SP;;4.20;11.44;7.00;0.00
15122100;SP;;4.20;11.44;7.00;0.00
15122910;SP;;4.20;13.92;7.00;0.00
15122990;SP;;4.20;9.90;7.00;0.00
15131100;SP;;4.20;11.44;7.00;0.00
15131900;SP;;4.20;11.44;7.00;0.00
15132110;SP;;4.20;11.44;7.00;0.00
15132120;SP;;4.20;11.44;7.00;0.00
15132910;SP;;4.20;7.33;7.00;0.00
15132920;SP;;4.20;11.44;7.00;0.00
15141100;SP;;4.20;13.79;7.00;0.00
15141910;SP;;4.20;13.79;7.00;0.00
15141990;SP;;4.20;13.79;7.00;0.00
15149100;SP;;4.20;11.44;7.00;0.00
15149910;SP;;4.20;11.44;7.00;0.00
15149990;SP;;4.20;11.44;7.00;0.00
15151100;SP;;4.20;11.44;7.00;0.00
15151900;SP;;4.20;15.29;7.00;0.00
15152100;SP;;4.20;11.44;7.00;0.00
15152910;SP;;4.20;13.85;7.00;0.00
15152990;SP;;4.20;11.44;7.00;0.00
15153000;SP;;4.20;11.44;7.00;0.00
15155000;SP;;4.20;11.44;7.00;0.00
15159010;SP;;4.20;11.44;7.00;0.00
15159021;SP;;4.20;11.44;7.00;0.00
15159022;SP;;4.20;11.44;7.00;0.00
15159090;SP;;4.20;11.44;7.00;0.00
15161000;SP;;13.45;19.15;0.00;0.00
15162000;SP;;4.20;11.44;7.00;0.00
15171000;SP;;4.20;14.17;7.00;0.00
15179010;SP;;13.45;23.32;0.00;0.00
15179090;SP;;13.45;23.42;7.00;0.00
15180010;SP;;4.20;11.44;7.00;0.00
15180090;SP;;4.20;11.44;7.00;0.00
15200010;SP;;13.45;18.47;0.00;0.00
15200020;SP;;13.45;19.15;0.00;0.00
15211000;SP;;13.45;19.15;0.00;0.00
15211000;SP;01;13.45;19.15;0.00;0.00
15219011;SP;;13.45;19.15;0.00;0.00
15219019;SP;;13.45;19.15;0.00;0.00
15219019;SP;01;13.45;19.15;0.00;0.00
15219090;SP;;13.45;19.15;0.00;0.00
15219090;SP;01;13.45;19.15;0.00;0.00
15219090;SP;02;13.45;19.15;0.00;0.00
15220000;SP;;13.45;19.15;0.00;0.00
16010000;SP;;13.45;24.05;7.00;0.00
16021000;SP;;4.20;15.01;0.00;0.00
16022000;SP;;4.20;15.01;12.00;0.00
16023100;SP;;4.20;15.01;12.00;0.00
16023210;SP;;4.20;15.01;12.00;0.00
16023220;SP;;4.20;15.01;12.00;0.00
16023230;SP;;4.20;15.01;12.00;0.00
16023290;SP;;4.20;15.01;12.00;0.00
16023900;SP;;4.20;15.01;12.00;0.00
16024100;SP;;4.20;15.01;12.00;0.00
16024200;SP;;4.20;15.01;12.00;0.00
16024900;SP;;4.20;15.01;12.00;0.00
16025000;SP;;4.20;15.01;0.00;0.00
16029000;SP;;4.20;15.01;12.00;0.00
16030000;SP;;13.45;22.61;0.00;0.00
16041100;SP;;15.92;25.08;0.00;0.00
16041200;SP;;15.92;25.08;0.00;0.00
16041310;SP;;13.45;28.03;7.00;0.00
16041390;SP;;13.45;22.61;7.00;0.00
16041410;SP;;13.45;22.61;0.00;0.00
16041420;SP;;13.45;22.61;0.00;0.00
16041430;SP;;13.45;22.61;0.00;0.00
16041500;SP;;13.45;22.61;0.00;0.00
16041600;SP;;13.45;22.61;0.00;0.00
16041700;SP;;13.45;22.61;0.00;0.00
16041900;SP;;13.45;22.61;0.00;0.00
16042010;SP;;13.45;22.61;0.00;0.00
16042020;SP;;13.45;22.61;0.00;0.00
16042030;SP;;13.45;22.61;0.00;0.00
16042090;SP;;13.45;22.61;0.00;0.00
16043100;SP;;15.92;25.08;0.00;0.00
16043200;SP;;15.92;25.08;0.00;0.00
16051000;SP;;13.45;22.67;0.00;0.00
16052100;SP;;13.45;22.67;0.00;0.00
16052900;SP;;13.45;22.67;0.00;0.00
16053000;SP;;13.45;22.67;0.00;0.00
16054000;SP;;13.45;22.67;0.00;0.00
16055100;SP;;13.45;22.67;0.00;0.00
16055200;SP;;13.45;22.67;0.00;0.00
16055300;SP;;13.45;22.67;0.00;0.00
16055400;SP;;13.45;22.67;0.00;0.00
16055500;SP;;13.45;22.67;0.00;0.00
16055600;SP;;13.45;22.67;0.00;0.00
16055700;SP;;13.45;22.67;0.00;0.00
16055800;SP;;13.45;22.67;0.00;0.00
16055900;SP;;13.45;22.67;0.00;0.00
16056100;SP;;13.45;22.67;0.00;0.00
16056200;SP;;13.45;22.67;0.00;0.00
16056300;SP;;13.45;22.67;0.00;0.00
16056900;SP;;13.45;22.67;0.00;0.00
17011200;SP;;8.06;21.24;18.00;0.00
17011300;SP;;8.06;21.24;18.00;0.00
17011400;SP;;4.20;17.38;7.00;0.00
17019100;SP;;8.06;21.24;18.00;0.00
17019900;SP;;4.20;17.38;7.00;0.00
17019900;SP;01;4.20;17.38;7.00;0.00
17021100;SP;;4.20;6.34;18.00;0.00
17021900;SP;;4.20;6.34;18.00;0.00
17022000;SP;;4.20;6.34;18.00;0.00
17023011;SP;;4.20;6.34;7.00;0.00
17023019;SP;;4.25;6.39;7.00;0.00
17023020;SP;;4.20;6.34;7.00;0.00
17024010;SP;;4.20;6.34;7.00;0.00
17024020;SP;;4.20;6.34;7.00;0.00
17025000;SP;;4.20;6.34;18.00;0.00
17026010;SP;;4.20;6.34;18.00;0.00
17026020;SP;;4.20;6.34;18.00;0.00
17029000;SP;;4.25;6.39;7.00;0.00
17031000;SP;;13.50;15.64;18.00;0.00
17039000;SP;;13.50;15.64;18.00;0.00
17041000;SP;;16.09;27.33;18.00;0.00
17049010;SP;;16.18;27.74;18.00;0.00
17049020;SP;;16.09;27.33;18.00;0.00
17049090;SP;;15.12;22.95;18.00;0.00
18010000;SP;;4.20;6.29;18.00;0.00
18010000;SP;01;4.20;6.29;18.00;0.00
18020000;SP;;13.45;15.54;18.00;0.00
18031000;SP;;13.45;15.56;18.00;0.00
18032000;SP;;13.45;15.56;18.00;0.00
18040000;SP;;13.45;15.56;18.00;0.00
18050000;SP;;13.45;15.58;18.00;0.00
18061000;SP;;13.45;30.70;18.00;0.00
18062000;SP;;13.45;30.70;18.00;0.00
18063110;SP;;18.21;36.88;18.00;0.00
18063120;SP;;18.21;36.88;18.00;0.00
18063210;SP;;18.21;36.88;18.00;0.00
18063220;SP;;18.21;36.88;18.00;0.00
18069000;SP;;18.21;36.88;18.00;0.00
18069000;SP;01;13.45;32.12;18.00;0.00
19011010;SP;;4.20;19.99;18.00;0.00
19011020;SP;;4.20;21.45;18.00;0.00
19011030;SP;;4.20;21.45;18.00;0.00
19011090;SP;;4.20;21.45;18.00;0.00
19012000;SP;;13.45;27.73;12.00;0.00
19012000;SP;01;4.20;18.48;12.00;0.00
19019010;SP;;13.45;27.73;18.00;0.00
19019020;SP;;13.45;29.24;18.00;0.00
19019090;SP;;4.20;19.99;7.00;0.00
19021100;SP;;4.20;15.15;7.00;0.00
19021900;SP;;4.20;15.15;7.00;0.00
19022000;SP;;4.20;15.15;18.00;0.00
19023000;SP;;4.20;9.69;18.00;0.00
19024000;SP;;4.20;15.15;18.00;0.00
19030000;SP;;13.45;19.83;18.00;0.00
19041000;SP;;13.45;21.75;18.00;0.00
19042000;SP;;13.45;20.28;18.00;0.00
19043000;SP;;13.45;19.83;18.00;0.00
19049000;SP;;13.45;20.28;18.00;0.00
19051000;SP;;13.45;30.70;12.00;0.00
19052010;SP;;13.45;20.30;12.00;0.00
19052090;SP;;13.45;20.30;12.00;0.00
19053100;SP;;13.45;25.60;7.00;0.00
19053200;SP;;13.45;22.93;18.00;0.00
19054000;SP;;13.45;25.12;12.00;0.00
19059010;SP;;13.45;25.73;12.00;0.00
19059020;SP;;13.45;25.05;12.00;0.00
19059090;SP;;13.45;22.29;12.00;0.00
19059090;SP;01;4.20;13.04;12.00;0.00
20011000;SP;;13.45;16.85;7.00;0.00
20019000;SP;;13.45;16.85;7.00;0.00
20021000;SP;;13.45;22.22;7.00;0.00
20021000;SP;01;13.45;22.22;7.00;0.00
20029010;SP;;13.45;22.22;7.00;0.00
20029090;SP;;13.45;22.22;7.00;0.00
20029090;SP;01;13.45;22.22;7.00;0.00
20031000;SP;;13.45;16.85;7.00;0.00
20031000;SP;01;13.45;16.85;7.00;0.00
20039000;SP;;13.45;16.85;7.00;0.00
20039000;SP;01;13.45;16.85;7.00;0.00
20039000;SP;02;13.45;16.85;7.00;0.00
20039000;SP;03;13.99;17.39;7.00;0.00
20041000;SP;;13.45;21.64;7.00;0.00
20041000;SP;01;13.45;21.64;7.00;0.00
20049000;SP;;13.45;21.64;7.00;0.00
20049000;SP;01;13.45;21.64;7.00;0.00
20051000;SP;;13.45;19.55;7.00;0.00
